run,frame_index,image,stamp_ns,t_rel_s,x,y,heading_deg,slope_label,slope_class,tilt_deg,grade_deg,grade_pct,cross_slope_deg,elevation_m,speed_mps,walking,posture,valid,kept_by_filter
20260920_041230,6686,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006686.jpg,1789849295188847360,544.53,13.566,11.223,-119.8,flat,flat,1.4,-1.16,-2.0,0.77,-0.89,0.556,True,standing,True,False
20260920_041230,6687,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006687.jpg,1789849295288919552,544.63,13.541,11.174,-121.2,flat,flat,1.4,-1.16,-2.0,0.78,-0.89,0.618,True,standing,True,False
20260920_041230,6688,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006688.jpg,1789849295355634432,544.697,13.521,11.14,-120.8,flat,flat,1.44,-1.16,-2.0,0.84,-0.89,0.672,True,standing,True,False
20260920_041230,6689,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006689.jpg,1789849295455706880,544.797,13.494,11.094,-120.1,flat,flat,1.4,-1.11,-1.9,0.86,-0.89,0.748,True,standing,True,False
20260920_041230,6690,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006690.jpg,1789849295522421760,544.864,13.475,11.057,-120.2,flat,flat,1.58,-1.14,-2.0,1.08,-0.89,0.726,True,standing,True,False
20260920_041230,6691,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006691.jpg,1789849295622494208,544.964,13.439,10.998,-120.0,flat,flat,1.67,-1.17,-2.0,1.19,-0.89,0.736,True,standing,True,False
20260920_041230,6692,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006692.jpg,1789849295689208576,545.03,13.425,10.962,-121.6,flat,flat,1.66,-1.17,-2.0,1.19,-0.89,0.636,True,standing,True,False
20260920_041230,6693,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006693.jpg,1789849295789280000,545.13,13.398,10.91,-124.9,flat,flat,1.66,-1.16,-2.0,1.18,-0.89,0.683,True,standing,True,False
20260920_041230,6694,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006694.jpg,1789849295855994368,545.197,13.375,10.878,-129.1,flat,flat,1.63,-1.13,-2.0,1.18,-0.89,0.631,True,standing,True,False
20260920_041230,6695,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006695.jpg,1789849295889351680,545.23,13.363,10.862,-129.1,flat,flat,1.62,-1.1,-1.9,1.18,-0.89,0.582,True,standing,True,False
20260920_041230,6696,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006696.jpg,1789849295989423360,545.331,13.326,10.827,-133.4,flat,flat,1.35,-0.66,-1.1,1.18,-0.89,0.512,True,standing,True,False
20260920_041230,6697,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006697.jpg,1789849296056137728,545.397,13.302,10.809,-139.7,flat,flat,1.35,-0.66,-1.1,1.18,-0.89,0.533,True,standing,True,False
20260920_041230,6698,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006698.jpg,1789849296156209152,545.497,13.258,10.779,-145.9,flat,flat,1.32,-0.66,-1.1,1.14,-0.9,0.598,True,standing,True,False
20260920_041230,6699,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006699.jpg,1789849296289637888,545.631,13.192,10.74,-149.2,flat,flat,0.76,-0.66,-1.1,0.31,-0.9,0.654,True,standing,True,True
20260920_041230,6700,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006700.jpg,1789849296389709568,545.731,13.14,10.707,-149.2,flat,flat,0.68,-0.66,-1.1,0.16,-0.9,0.71,True,standing,True,False
20260920_041230,6701,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006701.jpg,1789849296456423936,545.798,13.102,10.684,-148.8,flat,flat,1.07,-0.65,-1.1,0.76,-0.9,0.711,True,standing,True,False
20260920_041230,6702,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006702.jpg,1789849296556495360,545.898,13.048,10.653,-148.3,flat,flat,1.35,-0.66,-1.1,1.18,-0.9,0.745,True,standing,True,False
20260920_041230,6703,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006703.jpg,1789849296623209472,545.964,13.008,10.626,-148.4,flat,flat,1.35,-0.66,-1.1,1.18,-0.9,0.803,True,standing,True,False
20260920_041230,6704,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006704.jpg,1789849296723281408,546.064,12.948,10.585,-148.3,flat,flat,1.34,-0.71,-1.2,1.13,-0.9,0.731,True,standing,True,False
20260920_041230,6705,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006705.jpg,1789849296823353600,546.164,12.892,10.545,-148.0,flat,flat,1.33,-0.72,-1.3,1.12,-0.9,0.821,True,standing,True,False
20260920_041230,6706,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006706.jpg,1789849296890068480,546.231,12.849,10.516,-147.7,flat,flat,1.32,-0.78,-1.4,1.06,-0.9,0.781,True,standing,True,False
20260920_041230,6707,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006707.jpg,1789849296956782848,546.298,12.805,10.485,-147.2,flat,flat,1.05,-0.72,-1.2,0.76,-0.9,0.807,True,standing,True,False
20260920_041230,6708,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006708.jpg,1789849297056855040,546.398,12.743,10.444,-146.9,flat,flat,0.76,-0.66,-1.2,0.37,-0.9,0.849,True,standing,True,False
20260920_041230,6709,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006709.jpg,1789849297123569664,546.465,12.7,10.416,-147.1,flat,flat,0.7,-0.67,-1.2,0.19,-0.9,0.847,True,standing,True,False
20260920_041230,6710,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006710.jpg,1789849297223641600,546.565,12.633,10.373,-147.2,flat,flat,0.72,-0.72,-1.3,0.03,-0.9,0.871,True,standing,True,False
20260920_041230,6711,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006711.jpg,1789849297290356224,546.631,12.592,10.343,-147.3,flat,flat,0.76,-0.76,-1.3,0.01,-0.9,0.883,True,standing,True,False
20260920_041230,6712,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006712.jpg,1789849297357070848,546.698,12.551,10.311,-147.3,flat,flat,0.77,-0.77,-1.3,-0.02,-0.91,0.896,True,standing,True,False
20260920_041230,6713,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006713.jpg,1789849297457142784,546.798,12.48,10.26,-146.3,flat,flat,0.77,-0.77,-1.3,-0.08,-0.91,1.124,True,standing,True,False
20260920_041230,6714,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006714.jpg,1789849297523857408,546.865,12.435,10.23,-146.3,flat,flat,0.77,-0.77,-1.3,-0.04,-0.91,1.08,True,standing,True,False
20260920_041230,6715,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006715.jpg,1789849297590572032,546.932,12.394,10.203,-145.9,flat,flat,0.77,-0.77,-1.3,0.01,-0.91,0.84,True,standing,True,False
20260920_041230,6716,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006716.jpg,1789849297657286656,546.998,12.348,10.17,-146.2,flat,flat,0.75,-0.75,-1.3,0.02,-0.91,0.925,True,standing,True,False
20260920_041230,6717,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006717.jpg,1789849297757357312,547.098,12.289,10.123,-146.4,flat,flat,0.73,-0.69,-1.2,0.25,-0.91,0.774,True,standing,True,False
20260920_041230,6718,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006718.jpg,1789849297857428224,547.199,12.228,10.075,-146.3,flat,flat,0.74,-0.7,-1.2,0.26,-0.91,0.911,True,standing,True,False
20260920_041230,6719,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006719.jpg,1789849297957499136,547.299,12.158,10.023,-145.4,flat,flat,0.77,-0.72,-1.3,0.26,-0.91,0.992,True,standing,True,False
20260920_041230,6720,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006720.jpg,1789849298057569792,547.399,12.097,9.979,-145.3,flat,flat,0.74,-0.72,-1.3,0.16,-0.91,0.807,True,standing,True,False
20260920_041230,6721,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006721.jpg,1789849298157640704,547.499,12.034,9.931,-145.5,flat,flat,0.67,-0.66,-1.1,0.13,-0.91,0.906,True,standing,True,False
20260920_041230,6722,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006722.jpg,1789849298224354560,547.565,11.998,9.901,-145.4,flat,flat,0.62,-0.6,-1.1,0.12,-0.91,0.798,True,standing,True,False
20260920_041230,6723,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006723.jpg,1789849298324424960,547.666,11.943,9.858,-145.2,flat,flat,0.59,-0.58,-1.0,0.12,-0.91,0.758,True,standing,True,False
20260920_041230,6724,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006724.jpg,1789849298391138816,547.732,11.903,9.829,-144.8,flat,flat,0.59,-0.58,-1.0,0.12,-0.92,0.795,True,standing,True,True
20260920_041230,6725,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006725.jpg,1789849298491209728,547.832,11.841,9.787,-144.4,flat,flat,0.58,-0.58,-1.0,0.07,-0.92,0.787,True,standing,True,False
20260920_041230,6726,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006726.jpg,1789849298557923328,547.899,11.804,9.762,-144.2,flat,flat,0.58,-0.55,-1.0,0.16,-0.92,0.801,True,standing,True,False
20260920_041230,6727,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006727.jpg,1789849298657994240,547.999,11.746,9.718,-144.4,flat,flat,0.65,-0.6,-1.1,0.24,-0.92,0.792,True,standing,True,False
20260920_041230,6728,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006728.jpg,1789849298691351296,548.032,11.726,9.703,-144.4,flat,flat,0.65,-0.62,-1.1,0.2,-0.92,0.787,True,standing,True,False
20260920_041230,6729,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006729.jpg,1789849298791422976,548.133,11.672,9.658,-144.4,flat,flat,0.59,-0.59,-1.0,0.05,-0.92,0.788,True,standing,True,False
20260920_041230,6730,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006730.jpg,1789849298858137088,548.199,11.638,9.63,-144.2,flat,flat,0.58,-0.56,-1.0,0.09,-0.92,0.786,True,standing,True,False
20260920_041230,6731,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006731.jpg,1789849298958208768,548.299,11.576,9.582,-143.5,flat,flat,0.6,-0.55,-1.0,0.25,-0.92,0.396,False,standing,True,False
20260920_041230,6732,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006732.jpg,1789849299058280192,548.399,11.52,9.542,-142.8,flat,flat,0.54,-0.51,-0.9,0.16,-0.92,0.555,True,standing,True,False
20260920_041230,6733,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006733.jpg,1789849299124994560,548.466,11.484,9.513,-142.8,flat,flat,0.53,-0.52,-0.9,0.08,-0.92,0.79,True,standing,True,False
20260920_041230,6734,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006734.jpg,1789849299158351872,548.499,11.465,9.497,-143.2,flat,flat,0.53,-0.53,-0.9,0.05,-0.92,0.823,True,standing,True,False
20260920_041230,6735,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006735.jpg,1789849299258423296,548.6,11.404,9.445,-143.0,flat,flat,0.55,-0.53,-0.9,-0.13,-0.92,0.855,True,standing,True,False
20260920_041230,6736,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006736.jpg,1789849299325137408,548.666,11.373,9.416,-143.0,flat,flat,0.6,-0.51,-0.9,-0.3,-0.92,0.723,True,standing,True,False
20260920_041230,6737,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006737.jpg,1789849299458566144,548.8,11.298,9.352,-142.6,flat,flat,0.64,-0.53,-0.9,-0.36,-0.92,0.8,True,standing,True,False
20260920_041230,6738,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006738.jpg,1789849299558637568,548.9,11.239,9.31,-141.3,flat,flat,0.69,-0.53,-0.9,-0.44,-0.92,0.727,True,standing,True,False
20260920_041230,6739,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006739.jpg,1789849299625351936,548.966,11.204,9.284,-141.3,flat,flat,0.71,-0.53,-0.9,-0.47,-0.92,0.685,True,standing,True,False
20260920_041230,6740,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006740.jpg,1789849299725423360,549.067,11.146,9.237,-141.5,flat,flat,0.75,-0.54,-0.9,-0.53,-0.92,0.799,True,standing,True,False
20260920_041230,6741,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006741.jpg,1789849299792137472,549.133,11.112,9.206,-141.5,flat,flat,0.78,-0.55,-1.0,-0.55,-0.93,0.789,True,standing,True,False
20260920_041230,6742,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006742.jpg,1789849299858851584,549.2,11.081,9.176,-141.5,flat,flat,0.79,-0.57,-1.0,-0.55,-0.93,0.718,True,standing,True,False
20260920_041230,6743,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006743.jpg,1789849299892208384,549.233,11.064,9.16,-141.2,flat,flat,0.79,-0.57,-1.0,-0.55,-0.93,0.733,True,standing,True,False
20260920_041230,6744,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006744.jpg,1789849299992279808,549.333,11.007,9.109,-140.8,flat,flat,0.75,-0.56,-1.0,-0.5,-0.93,0.829,True,standing,True,True
20260920_041230,6745,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006745.jpg,1789849300058993920,549.4,10.968,9.075,-140.3,flat,flat,0.71,-0.55,-1.0,-0.45,-0.93,0.844,True,standing,True,False
20260920_041230,6746,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006746.jpg,1789849300159064832,549.5,10.917,9.031,-140.5,flat,flat,0.64,-0.54,-0.9,-0.35,-0.93,0.751,True,standing,True,False
20260920_041230,6747,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006747.jpg,1789849300325850112,549.667,10.83,8.95,-142.5,flat,flat,0.66,-0.5,-0.9,-0.44,-0.93,0.721,True,standing,True,False
20260920_041230,6748,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006748.jpg,1789849300392563968,549.734,10.8,8.921,-142.7,flat,flat,0.61,-0.41,-0.7,-0.44,-0.93,0.694,True,standing,True,False
20260920_041230,6749,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006749.jpg,1789849300492635136,549.834,10.747,8.875,-142.5,flat,flat,0.66,-0.5,-0.9,-0.44,-0.93,0.75,True,standing,True,False
20260920_041230,6750,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006750.jpg,1789849300559349248,549.9,10.708,8.841,-142.1,flat,flat,0.78,-0.58,-1.0,-0.52,-0.93,0.802,True,standing,True,False
20260920_041230,6751,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006751.jpg,1789849300659420160,550.001,10.651,8.797,-141.5,flat,flat,0.84,-0.68,-1.2,-0.5,-0.93,0.9,True,standing,True,False
20260920_041230,6752,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006752.jpg,1789849300726135040,550.067,10.613,8.766,-141.8,flat,flat,0.89,-0.71,-1.2,-0.54,-0.93,0.799,True,standing,True,False
20260920_041230,6753,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006753.jpg,1789849300826207232,550.167,10.553,8.717,-141.8,flat,flat,0.99,-0.69,-1.2,-0.71,-0.93,0.706,True,standing,True,False
20260920_041230,6754,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006754.jpg,1789849300892922112,550.234,10.517,8.684,-141.9,flat,flat,1.02,-0.69,-1.2,-0.75,-0.93,0.732,True,standing,True,False
20260920_041230,6755,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006755.jpg,1789849300992994304,550.334,10.462,8.633,-141.6,flat,flat,1.03,-0.73,-1.3,-0.73,-0.93,0.838,True,standing,True,False
20260920_041230,6756,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006756.jpg,1789849301026351872,550.367,10.442,8.616,-141.6,flat,flat,1.03,-0.73,-1.3,-0.73,-0.93,0.616,True,standing,True,False
20260920_041230,6757,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006757.jpg,1789849301093066752,550.434,10.401,8.584,-141.2,flat,flat,1.02,-0.73,-1.3,-0.71,-0.94,0.085,False,standing,True,False
20260920_041230,6758,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006758.jpg,1789849301126424064,550.468,10.385,8.57,-141.2,flat,flat,0.99,-0.73,-1.3,-0.66,-0.94,0.321,False,standing,True,False
20260920_041230,6759,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006759.jpg,1789849301193138944,550.534,10.355,8.542,-140.4,flat,flat,0.9,-0.73,-1.3,-0.49,-0.94,0.643,True,standing,True,False
20260920_041230,6760,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006760.jpg,1789849301293211136,550.634,10.311,8.5,-140.7,flat,flat,0.67,-0.63,-1.1,-0.2,-0.94,0.655,True,standing,True,False
20260920_041230,6761,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006761.jpg,1789849301426640896,550.768,10.267,8.452,-140.7,flat,flat,0.57,-0.5,-0.9,-0.26,-0.94,0.454,True,standing,True,False
20260920_041230,6762,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006762.jpg,1789849301593427968,550.935,10.217,8.397,-142.1,flat,flat,0.46,-0.36,-0.6,-0.28,-0.94,0.48,True,standing,True,False
20260920_041230,6763,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006763.jpg,1789849301660142848,551.001,10.193,8.377,-142.3,flat,flat,0.37,-0.25,-0.4,-0.27,-0.94,0.468,True,standing,True,False
20260920_041230,6764,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006764.jpg,1789849301760215040,551.101,10.16,8.353,-142.6,flat,flat,0.32,-0.22,-0.4,-0.24,-0.94,0.4,True,standing,True,False
20260920_041230,6765,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006765.jpg,1789849301793572352,551.135,10.15,8.345,-142.6,flat,flat,0.31,-0.16,-0.3,-0.23,-0.94,0.385,True,standing,True,False
20260920_041230,6766,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006766.jpg,1789849301893644544,551.235,10.118,8.325,-143.5,flat,flat,0.28,0.16,0.3,-0.23,-0.94,0.459,True,standing,True,False
20260920_041230,6767,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006767.jpg,1789849301993716736,551.335,10.082,8.299,-145.2,flat,flat,0.3,0.2,0.3,-0.23,-0.94,0.497,True,standing,True,False
20260920_041230,6768,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006768.jpg,1789849302093789184,551.435,10.047,8.272,-145.3,flat,flat,0.3,0.18,0.3,-0.24,-0.94,0.491,True,standing,True,False
20260920_041230,6769,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006769.jpg,1789849302193861120,551.535,10.015,8.245,-145.2,flat,flat,0.33,0.2,0.3,-0.26,-0.94,0.5,True,standing,True,False
20260920_041230,6770,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006770.jpg,1789849302293933312,551.635,9.978,8.212,-145.2,flat,flat,0.33,0.2,0.3,-0.27,-0.94,0.519,True,standing,True,False
20260920_041230,6771,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006771.jpg,1789849302360648192,551.702,9.95,8.189,-144.6,flat,flat,0.31,0.2,0.3,-0.24,-0.94,0.539,True,standing,True,False
20260920_041230,6772,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006772.jpg,1789849302460720128,551.802,9.91,8.161,-144.2,flat,flat,0.26,0.2,0.3,-0.16,-0.94,0.539,True,standing,True,False
20260920_041230,6773,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006773.jpg,1789849302560792576,551.902,9.871,8.132,-144.3,flat,flat,0.2,0.2,0.3,0.0,-0.94,0.564,True,standing,True,False
20260920_041230,6774,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006774.jpg,1789849302627507968,551.969,9.841,8.109,-144.4,flat,flat,0.2,0.16,0.3,-0.1,-0.94,0.654,True,standing,True,False
20260920_041230,6775,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006775.jpg,1789849302727575808,552.069,9.795,8.072,-144.6,flat,flat,0.23,0.07,0.1,-0.21,-0.94,0.598,True,standing,True,False
20260920_041230,6776,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006776.jpg,1789849302794288128,552.135,9.766,8.05,-144.3,flat,flat,0.26,-0.04,-0.1,-0.25,-0.94,0.573,True,standing,True,False
20260920_041230,6777,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006777.jpg,1789849302894355968,552.235,9.719,8.013,-144.1,flat,flat,0.35,-0.2,-0.3,-0.28,-0.94,0.661,True,standing,True,True
20260920_041230,6778,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006778.jpg,1789849302994423808,552.336,9.667,7.972,-143.8,flat,flat,0.43,-0.32,-0.6,-0.29,-0.94,0.954,True,standing,True,False
20260920_041230,6779,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006779.jpg,1789849303061135616,552.402,9.636,7.953,-143.4,flat,flat,0.38,-0.35,-0.6,-0.07,-0.94,0.786,True,standing,True,False
20260920_041230,6780,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006780.jpg,1789849303161203456,552.502,9.592,7.918,-143.5,flat,flat,0.42,-0.42,-0.7,-0.01,-0.94,0.624,True,standing,True,False
20260920_041230,6781,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006781.jpg,1789849303227915264,552.569,9.558,7.892,-143.4,flat,flat,0.54,-0.42,-0.7,-0.29,-0.94,0.606,True,standing,True,False
20260920_041230,6782,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006782.jpg,1789849303327982848,552.669,9.512,7.852,-143.6,flat,flat,0.63,-0.43,-0.7,-0.46,-0.94,0.565,True,standing,True,False
20260920_041230,6783,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006783.jpg,1789849303394694656,552.736,9.484,7.83,-143.3,flat,flat,0.65,-0.43,-0.8,-0.49,-0.94,0.598,True,standing,True,False
20260920_041230,6784,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006784.jpg,1789849303494762240,552.836,9.437,7.792,-143.0,flat,flat,0.67,-0.48,-0.8,-0.47,-0.94,0.646,True,standing,True,False
20260920_041230,6785,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006785.jpg,1789849303561473536,552.903,9.405,7.766,-142.6,flat,flat,0.61,-0.45,-0.8,-0.41,-0.94,0.187,False,standing,True,False
20260920_041230,6786,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006786.jpg,1789849303661541632,553.003,9.363,7.739,-142.6,flat,flat,0.45,-0.43,-0.7,-0.06,-0.94,0.432,True,standing,True,False
20260920_041230,6787,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006787.jpg,1789849303728256512,553.069,9.337,7.718,-143.3,flat,flat,0.43,-0.43,-0.7,0.03,-0.94,0.512,True,standing,True,False
20260920_041230,6788,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006788.jpg,1789849303828328960,553.169,9.295,7.686,-144.6,flat,flat,0.45,-0.45,-0.8,0.05,-0.94,0.519,True,standing,True,False
20260920_041230,6789,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006789.jpg,1789849303895043584,553.236,9.269,7.666,-146.6,flat,flat,0.59,-0.59,-1.0,0.05,-0.94,0.569,True,standing,True,False
20260920_041230,6790,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006790.jpg,1789849303995115776,553.336,9.233,7.639,-149.5,flat,flat,0.69,-0.68,-1.2,0.12,-0.94,0.47,True,standing,True,False
20260920_041230,6791,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006791.jpg,1789849304061830656,553.403,9.209,7.624,-153.0,flat,flat,0.7,-0.68,-1.2,0.14,-0.94,0.476,True,standing,True,False
20260920_041230,6792,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006792.jpg,1789849304161902848,553.503,9.167,7.604,-157.5,flat,flat,0.7,-0.68,-1.2,0.14,-0.94,0.465,True,standing,True,False
20260920_041230,6793,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006793.jpg,1789849304261974784,553.603,9.123,7.589,-161.9,flat,flat,0.7,-0.68,-1.2,0.14,-0.94,0.377,True,standing,True,False
20260920_041230,6794,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006794.jpg,1789849304328689664,553.67,9.099,7.583,-163.7,flat,flat,0.52,-0.5,-0.9,0.15,-0.94,0.412,True,standing,True,False
20260920_041230,6795,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006795.jpg,1789849304428761856,553.77,9.061,7.574,-164.0,flat,flat,0.49,-0.45,-0.8,0.17,-0.94,0.467,True,standing,True,False
20260920_041230,6796,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006796.jpg,1789849304495476736,553.837,9.035,7.568,-164.4,flat,flat,0.49,-0.45,-0.8,0.17,-0.94,0.474,True,standing,True,False
20260920_041230,6797,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006797.jpg,1789849304595549184,553.937,8.992,7.555,-164.2,flat,flat,0.4,-0.29,-0.5,0.27,-0.94,0.583,True,standing,True,False
20260920_041230,6798,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006798.jpg,1789849304662263808,554.003,8.965,7.544,-161.0,flat,flat,0.46,-0.26,-0.4,0.38,-0.94,0.453,True,standing,True,False
20260920_041230,6799,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006799.jpg,1789849304762336768,554.103,8.927,7.525,-155.6,flat,flat,0.48,-0.16,-0.3,0.45,-0.94,0.43,True,standing,True,False
20260920_041230,6800,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006800.jpg,1789849304862409472,554.204,8.887,7.504,-153.3,flat,flat,0.56,0.03,0.0,0.56,-0.94,0.48,True,standing,True,False
20260920_041230,6801,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006801.jpg,1789849304929124864,554.27,8.863,7.489,-153.5,flat,flat,0.48,0.14,0.2,0.46,-0.94,0.468,True,standing,True,False
20260920_041230,6802,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006802.jpg,1789849305029197568,554.37,8.829,7.471,-152.7,flat,flat,0.47,0.15,0.3,0.45,-0.94,0.474,True,standing,True,False
20260920_041230,6803,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006803.jpg,1789849305095912704,554.437,8.808,7.462,-152.4,flat,flat,0.31,0.15,0.3,0.27,-0.94,0.5,True,standing,True,False
20260920_041230,6804,/home/yuanhong/Desktop/unmapped_data/20260920_041230/color/color_006804.jpg,1789849305195985664,554.537,8.763,7.443,-152.5,flat,flat,0.23,0.15,0.3,0.18,-0.94,0.558,True,standing,True,False
